20	-0.034822
20.1	0.020178
20.2	0.002943
20.3	0.005505
20.4	0.003241
20.5	0.047858
20.6	0.024612
20.7	-0.002835
20.8	-0.037729
20.9	0.028701
21	-0.044964
21.1	-0.034298
21.2	0.038968
21.3	0.015815
21.4	-0.017195
21.5	0.010872
21.6	-0.036782
21.7	-0.037658
21.8	0.006582
21.9	-0.048562
22	-0.023432
22.1	-0.02861
22.2	0.02311
22.3	0.020604
22.4	-0.046708
22.5	0.011347
22.6	0.014329
22.7	-0.044831
22.8	0.029559
22.9	-0.01181
23	-0.045653
23.1	0.023769
23.2	-0.014181
23.3	0.027952
23.4	-0.03323
23.5	-0.010511
23.6	-0.041447
23.7	-0.015315
23.8	0.003935
23.9	0.030014
24	0.042814
24.1	0.025997
24.2	0.014389
24.3	-0.036864
24.4	-0.007303
24.5	-0.013286
24.6	-0.041303
24.7	0.046143
24.8	-0.040423
24.9	0.00257
25	0.025963
25.1	0.039922
25.2	0.026096
25.3	0.018681
25.4	0.041966
25.5	0.029931
25.6	-0.032997
25.7	-0.008795
25.8	-0.029044
25.9	-0.013948
26	-0.032483
26.1	-0.008271
26.2	0.043865
26.3	0.030692
26.4	0.049047
26.5	-0.015937
26.6	-0.004314
26.7	-0.005783
26.8	-0.026883
26.9	-0.006284
27	0.004175
27.1	0.041228
27.2	0.033599
27.3	0.007254
27.4	0.007143
27.5	-0.021157
27.6	0.025488
27.7	0.043757
27.8	-0.004293
27.9	-0.011938
28	0.033198
28.1	0.040255
28.2	0.021316
28.3	0.045501
28.4	-0.034119
28.5	0.026422
28.6	0.037852
28.7	0.002791
28.8	0.019874
28.9	0.003127
29	0.041962
29.1	0.004185
29.2	0.037692
29.3	0.046082
29.4	-2.8e-05
29.5	-0.025203
29.6	0.020145
29.7	-0.0016
29.8	0.004752
29.9	-0.003637
30	0.037688
30.1	0.057394
30.2	0.004728
30.3	-0.001936
30.4	0.05638
30.5	-0.004146
30.6	0.045413
30.7	0.01596
30.8	-0.018427
30.9	0.01231
31	0.054184
31.1	0.019343
31.2	0.064138
31.3	0.075419
31.4	0.027263
31.5	0.00483
31.6	0.061686
31.7	0.077043
31.8	0.042053
31.9	0.070452
32	0.057938
32.1	0.060473
32.2	0.020851
32.3	0.077906
32.4	0.055475
32.5	0.090869
32.6	0.063759
32.7	0.036676
32.8	0.076903
32.9	0.090018
33	0.045602
33.1	0.095745
33.2	0.04412
33.3	0.037403
33.4	0.070595
33.5	0.016268
33.6	0.026802
33.7	0.031556
33.8	0.029095
33.9	0.084328
34	0.079033
34.1	0.037104
34.2	0.066364
34.3	0.112339
34.4	0.12279
34.5	0.051941
34.6	0.090964
34.7	0.052607
34.8	0.13192
34.9	0.091145
35	0.114027
35.1	0.06258
35.2	0.133162
35.3	0.142361
35.4	0.165862
35.5	0.088607
35.6	0.14147
35.7	0.125164
35.8	0.12616
35.9	0.13191
36	0.167299
36.1	0.151308
36.2	0.14424
36.3	0.184054
36.4	0.206587
36.5	0.119135
36.6	0.147921
36.7	0.128982
36.8	0.204237
36.9	0.164026
37	0.210354
37.1	0.202463
37.2	0.182756
37.3	0.244317
37.4	0.207588
37.5	0.177309
37.6	0.196828
37.7	0.258173
37.8	0.25751
37.9	0.202205
38	0.221264
38.1	0.217086
38.2	0.232179
38.3	0.29839
38.4	0.280648
38.5	0.303347
38.6	0.250516
38.7	0.25661
38.8	0.301438
38.9	0.269844
39	0.259989
39.1	0.350711
39.2	0.304879
39.3	0.316496
39.4	0.353065
39.5	0.375276
39.6	0.357823
39.7	0.36279
39.8	0.377584
39.9	0.36682
40	0.372197
40.1	0.36382
40.2	0.389107
40.3	0.371573
40.4	0.404019
40.5	0.415538
40.6	0.415971
40.7	0.390492
40.8	0.416675
40.9	0.478674
41	0.414709
41.1	0.487191
41.2	0.491079
41.3	0.507264
41.4	0.484495
41.5	0.471234
41.6	0.524147
41.7	0.486487
41.8	0.520163
41.9	0.476926
42	0.570872
42.1	0.5449
42.2	0.586931
42.3	0.534124
42.4	0.556226
42.5	0.59185
42.6	0.570463
42.7	0.614392
42.8	0.586499
42.9	0.591029
43	0.612242
43.1	0.669293
43.2	0.635822
43.3	0.596888
43.4	0.667705
43.5	0.670412
43.6	0.615791
43.7	0.638065
43.8	0.693767
43.9	0.683285
44	0.729606
44.1	0.669595
44.2	0.758904
44.3	0.715222
44.4	0.699213
44.5	0.692571
44.6	0.754261
44.7	0.778132
44.8	0.803265
44.9	0.741185
45	0.772716
45.1	0.806858
45.2	0.759543
45.3	0.792416
45.4	0.777955
45.5	0.79342
45.6	0.825373
45.7	0.814411
45.8	0.865283
45.9	0.888772
46	0.838978
46.1	0.896005
46.2	0.825728
46.3	0.847215
46.4	0.849486
46.5	0.86704
46.6	0.879858
46.7	0.848706
46.8	0.935288
46.9	0.891967
47	0.899201
47.1	0.954243
47.2	0.880085
47.3	0.884668
47.4	0.944496
47.5	0.963758
47.6	0.981012
47.7	0.910051
47.8	0.995959
47.9	0.92623
48	0.986399
48.1	1.01346
48.2	0.942314
48.3	0.98196
48.4	0.937991
48.5	1.01424
48.6	0.947573
48.7	0.974452
48.8	1.01206
48.9	0.942599
49	1.00378
49.1	1.00256
49.2	1.01521
49.3	1.03929
49.4	0.994914
49.5	0.99743
49.6	1.03534
49.7	1.02673
49.8	0.984819
49.9	1.01459
50	1.01667
50.1	1.02993
50.2	0.984302
50.3	1.02806
50.4	0.952423
50.5	0.980374
50.6	0.955126
50.7	0.989483
50.8	1.00446
50.9	1.02224
51	1.03503
51.1	0.979196
51.2	0.965204
51.3	1.00069
51.4	0.934272
51.5	0.973047
51.6	0.945461
51.7	1.0121
51.8	0.984814
51.9	0.949199
52	0.946854
52.1	0.949735
52.2	0.957723
52.3	0.98749
52.4	0.90223
52.5	0.974463
52.6	0.922753
52.7	0.933989
52.8	0.956444
52.9	0.894338
53	0.963065
53.1	0.92663
53.2	0.917382
53.3	0.903122
53.4	0.899471
53.5	0.895794
53.6	0.869388
53.7	0.838967
53.8	0.885454
53.9	0.891929
54	0.814097
54.1	0.862159
54.2	0.830588
54.3	0.840392
54.4	0.783386
54.5	0.832737
54.6	0.854798
54.7	0.840737
54.8	0.840607
54.9	0.761994
55	0.74767
55.1	0.761152
55.2	0.794648
55.3	0.716708
55.4	0.790894
55.5	0.783636
55.6	0.730479
55.7	0.709697
55.8	0.684462
55.9	0.737185
56	0.717199
56.1	0.697778
56.2	0.688971
56.3	0.708161
56.4	0.710256
56.5	0.621313
56.6	0.682206
56.7	0.608616
56.8	0.620655
56.9	0.61521
57	0.658901
57.1	0.644756
57.2	0.554925
57.3	0.611829
57.4	0.576163
57.5	0.576447
57.6	0.587357
57.7	0.506159
57.8	0.560545
57.9	0.529012
58	0.541214
58.1	0.502926
58.2	0.549676
58.3	0.515115
58.4	0.492166
58.5	0.451919
58.6	0.472889
58.7	0.469448
58.8	0.463954
58.9	0.425625
59	0.401501
59.1	0.48132
59.2	0.427549
59.3	0.448601
59.4	0.4568
59.5	0.417885
59.6	0.361571
59.7	0.42843
59.8	0.37266
59.9	0.372129
60	0.398263
60.1	0.378871
60.2	0.396047
60.3	0.352441
60.4	0.373518
60.5	0.28926
60.6	0.282485
60.7	0.276957
60.8	0.265306
60.9	0.286028
61	0.339441
61.1	0.246137
61.2	0.24002
61.3	0.289338
61.4	0.29333
61.5	0.311938
61.6	0.219423
61.7	0.261718
61.8	0.231246
61.9	0.238768
62	0.192481
62.1	0.181393
62.2	0.272956
62.3	0.186435
62.4	0.18433
62.5	0.211098
62.6	0.185383
62.7	0.245698
62.8	0.209285
62.9	0.196255
63	0.182042
63.1	0.214309
63.2	0.162797
63.3	0.12359
63.4	0.152712
63.5	0.208172
63.6	0.163286
63.7	0.148675
63.8	0.114112
63.9	0.164848
64	0.186776
64.1	0.16013
64.2	0.154729
64.3	0.135704
64.4	0.102664
64.5	0.105159
64.6	0.081123
64.7	0.157223
64.8	0.138694
64.9	0.07956
65	0.136062
65.1	0.058586
65.2	0.126137
65.3	0.090927
65.4	0.116954
65.5	0.098751
65.6	0.060702
65.7	0.081226
65.8	0.080587
65.9	0.047536
66	0.092239
66.1	0.097496
66.2	0.04011
66.3	0.06873
66.4	0.040428
66.5	0.022748
66.6	0.071045
66.7	0.028926
66.8	0.098475
66.9	0.012162
67	0.008309
67.1	0.072937
67.2	0.016581
67.3	0.098263
67.4	0.04686
67.5	0.087225
67.6	0.049959
67.7	0.029296
67.8	0.029864
67.9	-0.005819
68	0.03333
68.1	0.071466
68.2	0.003617
68.3	0.07094
68.4	0.028978
68.5	-0.0082
68.6	0.049069
68.7	0.070527
68.8	-0.006871
68.9	0.024057
69	0.01159
69.1	-0.017868
69.2	0.040016
69.3	-0.01338
69.4	0.018778
69.5	0.034363
69.6	-0.024273
69.7	-0.025242
69.8	0.034142
69.9	-0.006704
70	-0.02153
70.1	0.057032
70.2	0.040953
70.3	-0.026839
70.4	-0.019035
70.5	-0.012641
70.6	0.006797
70.7	-0.025014
70.8	-0.000592
70.9	0.028686
71	0.008491
71.1	-0.012677
71.2	0.04681
71.3	-0.036598
71.4	0.053366
71.5	0.049972
71.6	-0.01217
71.7	-4.8e-05
71.8	-0.005219
71.9	-0.010874
72	0.02853
72.1	-0.027417
72.2	0.016449
72.3	-0.001901
72.4	0.042171
72.5	0.033596
72.6	0.037332
72.7	0.031592
72.8	0.026011
72.9	-0.017474
73	-0.03973
73.1	0.005533
73.2	0.011273
73.3	0.000295
73.4	-0.039363
73.5	0.009675
73.6	0.018659
73.7	0.043803
73.8	0.038434
73.9	0.026525
74	0.013645
74.1	0.030784
74.2	0.042562
74.3	0.030984
74.4	-0.034072
74.5	0.010902
74.6	0.039729
74.7	0.049454
74.8	-0.024296
74.9	-0.009755
75	0.00153
75.1	0.046969
75.2	-0.033874
75.3	-0.029977
75.4	0.042936
75.5	-0.004464
75.6	0.024406
75.7	-0.036899
75.8	-0.02218
75.9	0.012503
76	0.024733
76.1	0.044022
76.2	0.005152
76.3	-0.033099
76.4	-0.038405
76.5	-0.005148
76.6	-0.000161
76.7	0.014309
76.8	-0.037829
76.9	0.001658
77	-0.018505
77.1	0.049811
77.2	-0.04898
77.3	0.023014
77.4	0.036029
77.5	-0.030785
77.6	0.036066
77.7	0.0014
77.8	-0.030415
77.9	-0.036604
78	-0.002687
78.1	-0.048955
78.2	-0.009892
78.3	0.031149
78.4	0.003918
78.5	-0.024106
78.6	0.027444
78.7	0.004492
78.8	0.048115
78.9	-0.012568
79	-0.022433
79.1	0.03746
79.2	0.04733
79.3	-0.013875
79.4	-0.048042
79.5	0.007358
79.6	0.021262
79.7	0.006179
79.8	-0.011157
79.9	0.015379
